Rating,Review,Class,Tokens
2,I was disappointed with the color of this case The color shows a softlight green The green on the one that I received was like a pea green Does not look like the one on the computer I do not like this case I probably will purchase another one from the stores here where I can actually see the product These are the risk you take when ordering online,0,"['I', 'disappointed', 'color', 'case', 'The', 'color', 'shows', 'softlight', 'green', 'The', 'green', 'one', 'I', 'received', 'like', 'pea', 'green', 'Does', 'look', 'like', 'one', 'computer', 'I', 'like', 'case', 'I', 'probably', 'purchase', 'another', 'one', 'stores', 'I', 'actually', 'see', 'product', 'These', 'risk', 'take', 'ordering', 'online']"
5,I moved my computers and printerfax machine to another room with no hardwire phone connection Plugged these units in and now the fax works like a champ first time out Have used it several times the first day without any problems Would certainly recommend this device,1,"['I', 'moved', 'computers', 'printerfax', 'machine', 'another', 'room', 'hardwire', 'phone', 'connection', 'Plugged', 'units', 'fax', 'works', 'like', 'champ', 'first', 'time', 'Have', 'used', 'several', 'times', 'first', 'day', 'without', 'problems', 'Would', 'certainly', 'recommend', 'device']"
5,i like simple thk,1,"['like', 'simple', 'thk']"
1,This is a Lexmark Z I have a Macbook ProThis is simply ridiculous I bought the printer installed drivers for the printer The driver that came with the printer on the CD was not the one I needed I downloaded the correct driver Tried to print a test page It tells me the printer ink cartridges which were included are in the wrong slots I have checked to make sure the right color cartridge is in the right spot I tried new cartridges that I bought Same message Checked to make sure that no protective plastic or adhesive was still on the cartridges There was nothing Ink does come from the cartridges when I touch them with my finder or rub a piece of paper against them Sorry I bought it Its a great disappointment I dont want to pay to send it back It was not a Prime purchase so Id have to pay shipping to return it Ill have to take it someplace locally to see if someone can figure it out If that doesnt work it will end up at Goodwill with a warning re its problems,0,"['This', 'Lexmark', 'Z', 'I', 'Macbook', 'ProThis', 'simply', 'ridiculous', 'I', 'bought', 'printer', 'installed', 'drivers', 'printer', 'The', 'driver', 'came', 'printer', 'CD', 'one', 'I', 'needed', 'I', 'downloaded', 'correct', 'driver', 'Tried', 'print', 'test', 'page', 'It', 'tells', 'printer', 'ink', 'cartridges', 'included', 'wrong', 'slots', 'I', 'checked', 'make', 'sure', 'right', 'color', 'cartridge', 'right', 'spot', 'I', 'tried', 'new', 'cartridges', 'I', 'bought', 'Same', 'message', 'Checked', 'make', 'sure', 'protective', 'plastic', 'adhesive', 'still', 'cartridges', 'There', 'nothing', 'Ink', 'come', 'cartridges', 'I', 'touch', 'finder', 'rub', 'piece', 'paper', 'Sorry', 'I', 'bought', 'Its', 'great', 'disappointment', 'I', 'dont', 'want', 'pay', 'send', 'back', 'It', 'Prime', 'purchase', 'Id', 'pay', 'shipping', 'return', 'Ill', 'take', 'someplace', 'locally', 'see', 'someone', 'figure', 'If', 'doesnt', 'work', 'end', 'Goodwill', 'warning', 'problems']"
1,Literally printed a halfpage with gaps all over the page and then stopped printing completely Had to go get my other ones refilled at Costco before being able to return it I do not recommend,0,"['Literally', 'printed', 'halfpage', 'gaps', 'page', 'stopped', 'printing', 'completely', 'Had', 'go', 'get', 'ones', 'refilled', 'Costco', 'able', 'return', 'I', 'recommend']"
5,I bought these some time ago Clearly solid they unfortunately fit none of my pens Recently though I bought a Kaweco Dia Fountain Pen with Chrome Accents It is a very nice pen but Kaweco converters dont work so well I have two one for this pen and a second for their Kaweco AL Sport Fountain Pen Moreover they are small I was therefore very pleased when I found the bluRAFIA works perfectly with the Dia Fountain pen and holds considerably more ink It is too long for the AL Sport Fountain Pen At the price they go for it has now paid for itself and I have two more converter that likely I will someday own pens in which they fit,1,"['I', 'bought', 'time', 'ago', 'Clearly', 'solid', 'unfortunately', 'fit', 'none', 'pens', 'Recently', 'though', 'I', 'bought', 'Kaweco', 'Dia', 'Fountain', 'Pen', 'Chrome', 'Accents', 'It', 'nice', 'pen', 'Kaweco', 'converters', 'dont', 'work', 'well', 'I', 'two', 'one', 'pen', 'second', 'Kaweco', 'AL', 'Sport', 'Fountain', 'Pen', 'Moreover', 'small', 'I', 'therefore', 'pleased', 'I', 'found', 'bluRAFIA', 'works', 'perfectly', 'Dia', 'Fountain', 'pen', 'holds', 'considerably', 'ink', 'It', 'long', 'AL', 'Sport', 'Fountain', 'Pen', 'At', 'price', 'go', 'paid', 'I', 'two', 'converter', 'likely', 'I', 'someday', 'pens', 'fit']"
1,We cant review this product as we havent received it We have been waiting a number of weeks and still no pencil case,0,"['We', 'cant', 'review', 'product', 'havent', 'received', 'We', 'waiting', 'number', 'weeks', 'still', 'pencil', 'case']"
5,Swingline ShredMaster Synthetic Shredder Oil is DEFINITELY the Right choice for shredders Keeps blades sharp clog free static free AND CLEAN I will NEVER use WD on shredder blades again UNLESS the blades freeze up from age or storage at some point But this Swingline oil is definitely the key to making a shredder last With WD I ended up with paper gunk but thats my fault WD is NOT meant for WORKING and MOVING shredder blades in the first place,1,"['Swingline', 'ShredMaster', 'Synthetic', 'Shredder', 'Oil', 'DEFINITELY', 'Right', 'choice', 'shredders', 'Keeps', 'blades', 'sharp', 'clog', 'free', 'static', 'free', 'AND', 'CLEAN', 'I', 'NEVER', 'use', 'WD', 'shredder', 'blades', 'UNLESS', 'blades', 'freeze', 'age', 'storage', 'point', 'But', 'Swingline', 'oil', 'definitely', 'key', 'making', 'shredder', 'last', 'With', 'WD', 'I', 'ended', 'paper', 'gunk', 'thats', 'fault', 'WD', 'NOT', 'meant', 'WORKING', 'MOVING', 'shredder', 'blades', 'first', 'place']"
4,This is a great product at a fantastic price I ordered these for my office and they fit perfectly and provide a nice print job for correspondence They last a long time My order was delivered promptly I recommend this purchase,1,"['This', 'great', 'product', 'fantastic', 'price', 'I', 'ordered', 'office', 'fit', 'perfectly', 'provide', 'nice', 'print', 'job', 'correspondence', 'They', 'last', 'long', 'time', 'My', 'order', 'delivered', 'promptly', 'I', 'recommend', 'purchase']"
5,I am so impressed with these wristlets They are amazing and the craftsmanship is stunning I would definitely order more of these wonderful purses Plus they were here in less then four days even with standard shipping I LOVE these so much Thank you BP leather for creating such a wonderful wristlet,1,"['I', 'impressed', 'wristlets', 'They', 'amazing', 'craftsmanship', 'stunning', 'I', 'would', 'definitely', 'order', 'wonderful', 'purses', 'Plus', 'less', 'four', 'days', 'even', 'standard', 'shipping', 'I', 'LOVE', 'much', 'Thank', 'BP', 'leather', 'creating', 'wonderful', 'wristlet']"
1,We are experiencing the same problem with the unit sharpening unevenly so that the pencil tip ends up being half lead and half wood Basically unusable and a waste of money,0,"['We', 'experiencing', 'problem', 'unit', 'sharpening', 'unevenly', 'pencil', 'tip', 'ends', 'half', 'lead', 'half', 'wood', 'Basically', 'unusable', 'waste', 'money']"
2,I wanted to like this pen When I heard Howard Stern ta ta toothy bought the pen and was touting it I bought one from Amazon I bought one had the problem with the ink and light I returned it for another one Similar problems And no I do not use it very often In fact I hardly use the penAlso I dont have much use for a pen with a light at the end But that is not why I gave the pen two starsNOT recommended,0,"['I', 'wanted', 'like', 'pen', 'When', 'I', 'heard', 'Howard', 'Stern', 'ta', 'ta', 'toothy', 'bought', 'pen', 'touting', 'I', 'bought', 'one', 'Amazon', 'I', 'bought', 'one', 'problem', 'ink', 'light', 'I', 'returned', 'another', 'one', 'Similar', 'problems', 'And', 'I', 'use', 'often', 'In', 'fact', 'I', 'hardly', 'use', 'penAlso', 'I', 'dont', 'much', 'use', 'pen', 'light', 'end', 'But', 'I', 'gave', 'pen', 'two', 'starsNOT', 'recommended']"
2,Awful film cell poorly laminated with air bubbles,0,"['Awful', 'film', 'cell', 'poorly', 'laminated', 'air', 'bubbles']"
2,The width of the Description inches and Balance inches for the dollar portion columns is smaller than all other registers that I have used This makes the register a bit inconvenient to use,0,"['The', 'width', 'Description', 'inches', 'Balance', 'inches', 'dollar', 'portion', 'columns', 'smaller', 'registers', 'I', 'used', 'This', 'makes', 'register', 'bit', 'inconvenient', 'use']"
5,Good,1,['Good']
2,Its okay but doesnt save any time over stirring the paint by hand,0,"['Its', 'okay', 'doesnt', 'save', 'time', 'stirring', 'paint', 'hand']"
5,Used it couple of times and it has worked for me it does not actually look exactly like what you see in the picture but works fine and is comparable to the E scantron,1,"['Used', 'couple', 'times', 'worked', 'actually', 'look', 'exactly', 'like', 'see', 'picture', 'works', 'fine', 'comparable', 'E', 'scantron']"
4,OKBut need to improve the design and more precision and accurate in their partsIs very difficult to reach a printer table small simple light and with a good design This table do not reach all this requirements together,1,"['OKBut', 'need', 'improve', 'design', 'precision', 'accurate', 'partsIs', 'difficult', 'reach', 'printer', 'table', 'small', 'simple', 'light', 'good', 'design', 'This', 'table', 'reach', 'requirements', 'together']"
3,The black ink didnt come out like exposed to I had to go by the black cartridge at the high price of So I havent tried to color inkjet but its like the back cartridge I will not buy is again,0,"['The', 'black', 'ink', 'didnt', 'come', 'like', 'exposed', 'I', 'go', 'black', 'cartridge', 'high', 'price', 'So', 'I', 'havent', 'tried', 'color', 'inkjet', 'like', 'back', 'cartridge', 'I', 'buy']"
3,Too big for AT T phone,0,"['Too', 'big', 'AT', 'T', 'phone']"
1,I connected GE cord and received complaints about static on the call Once I replaced the GE cord with another the complaints stopped I would have expected quality control tests before packaging and releasing the cord from production,0,"['I', 'connected', 'GE', 'cord', 'received', 'complaints', 'static', 'call', 'Once', 'I', 'replaced', 'GE', 'cord', 'another', 'complaints', 'stopped', 'I', 'would', 'expected', 'quality', 'control', 'tests', 'packaging', 'releasing', 'cord', 'production']"
2,I gave this only stars mainly because it wasnt what I thought it would be I was looking for a sturdier folder that I could use as a portable file for my receipts over the course of a year This wouldnt have cut the mustard so to speak so I gave it to my granddaughter who doesnt have many receipts to file away,0,"['I', 'gave', 'stars', 'mainly', 'wasnt', 'I', 'thought', 'would', 'I', 'looking', 'sturdier', 'folder', 'I', 'could', 'use', 'portable', 'file', 'receipts', 'course', 'year', 'This', 'wouldnt', 'cut', 'mustard', 'speak', 'I', 'gave', 'granddaughter', 'doesnt', 'many', 'receipts', 'file', 'away']"
4,It is sturdy and quite bigger than I thought they would be I think it will last for a while,1,"['It', 'sturdy', 'quite', 'bigger', 'I', 'thought', 'would', 'I', 'think', 'last']"
5,My grandson LOVES these and he takes them off the front door and moves them around all the time They dont stick like they did at first but if youve worked with window clings before that is expected Fun activity for my yearold grandson,1,"['My', 'grandson', 'LOVES', 'takes', 'front', 'door', 'moves', 'around', 'time', 'They', 'dont', 'stick', 'like', 'first', 'youve', 'worked', 'window', 'clings', 'expected', 'Fun', 'activity', 'yearold', 'grandson']"
5,Good,1,['Good']
1,Was very excited to order this as a gift but I am not impressed with it now it is here This product does not match the description The black part is plastic and the engraving is a white print Product looks a feels cheap I wish I had gone with a basic silver one instead,0,"['Was', 'excited', 'order', 'gift', 'I', 'impressed', 'This', 'product', 'match', 'description', 'The', 'black', 'part', 'plastic', 'engraving', 'white', 'print', 'Product', 'looks', 'feels', 'cheap', 'I', 'wish', 'I', 'gone', 'basic', 'silver', 'one', 'instead']"
2,Compatible with the Brother MFCJDW fits right in You get what you pay for low pricing and so is the print quality May be good if you are printing quite a few documents for proof reading but not at all suitable for high quality reports or pictures Missing prints and faded out sections,0,"['Compatible', 'Brother', 'MFCJDW', 'fits', 'right', 'You', 'get', 'pay', 'low', 'pricing', 'print', 'quality', 'May', 'good', 'printing', 'quite', 'documents', 'proof', 'reading', 'suitable', 'high', 'quality', 'reports', 'pictures', 'Missing', 'prints', 'faded', 'sections']"
4,I am planning to use these next year so I cant comment much My students love Cat In the Hat so I hope that they will be a big hit,1,"['I', 'planning', 'use', 'next', 'year', 'I', 'cant', 'comment', 'much', 'My', 'students', 'love', 'Cat', 'In', 'Hat', 'I', 'hope', 'big', 'hit']"
